sitear	neighbourhood	organisat	governorateor	districtor	photo	environment	governorate	district	phone	householdnum	household	men	women	boys	girls	individual	water_access	water_quality	electric	openelement	damage	hazards	mines	fighting	geo	Improvised_Shelter	Tent	Individual_mud_building	Individual_mix_building	Individual_concrete_building	Shop	Apartment_block	Under_construction	opensite	abandonned	unfinished	class	accom	cluster	scoreclass	longitude	latitude
»‰«Ì… «“«œ	»Ìœ«—	frc	Dahuk	Zakho	1414054572598.jpg	city_centre	Dahuk	Zakho	7507478367	e. 8-10	7	10	12	15	18	55	3.Minor	3.Minor	4.None	2.Moderate	3.Minor	4.None	4.None	4.None	"37.1572464411725,42.6655314633713"	0	0	0	0	0	0	0	1	No	No	Yes	b. 50-99	Unfinished 	Cluster 1	3.Medium	42.66553146	37.15724644
999	»Ìœ«—	frc	Dahuk	Zakho	1414055192193.jpg	city_centre	Dahuk	Zakho	7501500489	f. >10	6	18	15	13	15	61	4.None	2.Moderate	3.Minor	2.Moderate	3.Minor	4.None	4.None	4.None	"37.1579263428838,42.6648331876336"	0	0	0	0	0	0	0	1	No	No	Yes	b. 50-99	Unfinished 	Cluster 1	4.Low	42.66483319	37.15792634
ﬂÊ›·Ï	»‰œ«	iom	Dahuk	Amedi	1414067512950.jpg	isolated	Dahuk	Dahuk	7503236640	d. 6-7	15	20	20	23	22	85	4.None	4.None	4.None	1.Major	3.Minor	3.Minor	4.None	4.None	"37.0446488606295,43.1391679854376"	0	0	0	1	0	0	0	0	No	Yes	No	b. 50-99	 Concrete 	Cluster 1	3.Medium	43.13916799	37.04464886
ﬂ—ﬂÌ ”‰œÌ	œÂ —ﬂ«—	reach	Dahuk	Zakho	1413280172868.jpg	city_suburb	Dahuk	Zakho	7501925519	d. 6-7	5	7	4	8	6	25	4.None	4.None	3.Minor	2.Moderate	4.None	4.None	4.None	4.None	"37.1813357613872,42.7864404180441"	0	0	0	0	0	0	0	1	No	No	Yes	a. 0-49	Unfinished 	Cluster 1	5.None	42.78644042	37.18133576
ﬂÊ›·Ï	»‰œ«	iom	Dahuk	Amedi	1414068273558.jpg	isolated	Dahuk	Dahuk	7508662350	5-Apr	6	7	6	4	9	26	4.None	4.None	4.None	1.Major	2.Moderate	3.Minor	4.None	4.None	"37.0444212104537,43.1390687812784"	0	0	0	0	0	0	0	1	No	No	Yes	a. 0-49	Unfinished 	Cluster 1	3.Medium	43.13906878	37.04442121
Œ·Ì·ﬂ«	ﬁ”—Êﬂ	reach	Ninewa	Akre	1414062823976.jpg	town	Ninewa	Akre	7508417786	d. 6-7	6	4	4	17	13	38	4.None	4.None	4.None	4.None	4.None	4.None	4.None	4.None	"36.6933278047479,43.6127663219713"	0	0	0	0	0	0	0	1	No	No	Yes	a. 0-49	Unfinished 	Cluster 1	5.None	43.61276632	36.6933278
”—Ì ﬂ«‰Ì	œÌ—»Ê‰	reach	Dahuk	Zakho	1414059847534.jpg	isolated	Dahuk	Zakho	7507497842	d. 6-7	7	8	11	18	5	42	2.Moderate	2.Moderate	2.Moderate	1.Major	4.None	4.None	4.None	4.None	"37.0929053489194,42.4331787988747"	0	0	0	0	0	0	0	0	No	No	No	a. 0-49	 Tent 	Cluster 2	3.Medium	42.4331788	37.09290535
»«Ãœﬂ‰œ«?	œÌ—»Ê‰	reach	Dahuk	Zakho	1414049380569.jpg	town	Dahuk	Sumel	7507034811	d. 6-7	25	31	40	32	30	133	1.Major	1.Major	3.Minor	2.Moderate	4.None	4.None	4.None	4.None	"37.0446229438199,42.4537909422621"	0	0	0	0	0	1	0	0	No	Yes	No	c. 100-249	 Shop 	Cluster 2	3.Medium	42.45379094	37.04462294
œ·«· ” Ì	 ·ﬂ»—	unhcr	Dahuk	Zakho	1413101862013.jpg	isolated	Dahuk	Zakho	7508849842	d. 6-7	245	432	460	363	338	1593	4.None	4.None	1.Major	1.Major	1.Major	4.None	4.None	4.None	"37.1796068833443,42.7288790211104"	0	0	0	0	0	0	0	1	No	No	Yes	f. >1000	Unfinished 	Cluster 2	3.Medium	42.72887902	37.17960688
»«Ãœ«„Ì—«	»«Ãœﬂ‰œ«?	reach	Dahuk	Zakho	1414051108616.jpg	town	Dahuk	Sumel	7507845874	e. 8-10	20	40	60	30	20	150	4.None	2.Moderate	3.Minor	3.Minor	4.None	4.None	4.None	4.None	"37.050177991566,42.4582279586608"	0	0	0	0	0	0	0	1	No	No	Yes	c. 100-249	Unfinished 	Cluster 1	4.Low	42.45822796	37.05017799
’Ê—Ì«	»€·ÊÃÌ«	reach	Dahuk	Sumel	1414050334903.jpg	isolated	Dahuk	Sumel	7507141637	d. 6-7	17	32	27	26	24	109	2.Moderate	1.Major	1.Major	1.Major	1.Major	3.Minor	4.None	4.None	"36.9865730017137,42.491410035509"	0	1	0	0	0	0	0	0	Yes	No	No	c. 100-249	 Tent Mud 	Cluster 2	1.Extreme	42.49141004	36.986573
999	œÌ—»Ê‰	reach	Dahuk	Zakho	1414061518176.jpg	isolated	Dahuk	Zakho	7503116662	d. 6-7	7	8	9	10	14	41	1.Major	1.Major	1.Major	1.Major	4.None	4.None	4.None	4.None	"37.0903683957814,42.43155890473"	0	0	0	0	0	0	0	0	No	No	No	a. 0-49	 Tent 	Cluster 2	2.High	42.4315589	37.0903684
ﬂÌ·« ”»Ì	»«Ãœﬂ‰œ«?	reach	Dahuk	Zakho	1414053399531.jpg	town	Dahuk	Sumel	7507937158	5-Apr	11	9	11	12	17	49	3.Minor	2.Moderate	2.Moderate	3.Minor	4.None	4.None	4.None	4.None	"37.0485033655293,42.4223663644538"	0	1	0	0	0	0	0	0	Yes	No	No	a. 0-49	 Mud 	Cluster 1	3.Medium	42.42236636	37.04850337
œÌ—»Ê‰	»«Ãœﬂ‰œ«?	reach	Dahuk	Zakho	1414063287209.jpg	town	Dahuk	Zakho	7507998267	e. 8-10	10	16	19	18	23	76	2.Moderate	2.Moderate	2.Moderate	2.Moderate	4.None	4.None	4.None	4.None	"37.0861587222999,42.4261150720938"	0	0	0	0	0	0	0	1	No	No	Yes	b. 50-99	Unfinished 	Cluster 2	4.Low	42.42611507	37.08615872
Muxayam Jamiat Koya	Koya University 	iom	Erbil	Koisnjaq	1413288156746.jpg	isolated	Erbil	Koisnjaq	7501127555	5-Apr	11	13	14	12	13	52	4.None	4.None	4.None	3.Minor	4.None	4.None	4.None	4.None	"36.098765355346,44.6562366299713"	0	0	0	0	0	0	0	0	No	No	No	b. 50-99	 Tent 	Cluster 1	4.Low	44.65623663	36.09876536
999	»Ì—”›Ì	reach	Dahuk	Zakho	1413278067848.jpg	isolated	Dahuk	Zakho	7507206390	f. >10	20	61	45	80	60	246	1.Major	2.Moderate	1.Major	1.Major	2.Moderate	4.None	4.None	4.None	"37.1779197764508,42.8637013744923"	0	0	0	0	0	0	0	0	No	No	No	c. 100-249	 Tent 	Cluster 2	2.High	42.86370137	37.17791978
ﬂ”‰“«‰	«Ê“«· ” Ì	iom	Erbil	Erbil	1413203953175.jpg	city_suburb	Erbil	Erbil	7702006388	5-Apr	393	492	502	336	327	1657	2.Moderate	2.Moderate	2.Moderate	2.Moderate	4.None	4.None	4.None	4.None	"36.2264881976003,44.1455264332897"	0	0	1	0	0	0	0	0	No	Yes	No	f. >1000	 Mix 	Cluster 2	4.Low	44.14552643	36.2264882
œÌ—»Ê‰	»«Ãœﬂ‰œ«?	reach	Dahuk	Zakho	1414063991076.jpg	town	Dahuk	Zakho	7507990793	5-Apr	5	4	5	10	5	24	2.Moderate	2.Moderate	3.Minor	2.Moderate	4.None	4.None	4.None	4.None	"37.086773870634,42.4257826025781"	0	0	0	0	0	0	0	1	No	No	Yes	a. 0-49	Unfinished 	Cluster 2	4.Low	42.4257826	37.08677387
’Ê—Ì«	»€·ÊÃ«	reach	Dahuk	Sumel	1414054778020.jpg	town	Dahuk	Sumel	7507748839	d. 6-7	7	20	8	10	6	44	3.Minor	1.Major	1.Major	1.Major	2.Moderate	4.None	4.None	4.None	"37.0029293406271,42.4818506026472"	0	1	0	0	0	0	0	0	Yes	No	No	a. 0-49	 Mud 	Cluster 2	2.High	42.4818506	37.00292934
œÌ—»Ê‰	»«Ãœﬂ‰œ«?	reach	Dahuk	Zakho	1414064360025.jpg	town	Dahuk	Zakho	7507870068	5-Apr	12	12	14	12	13	51	2.Moderate	2.Moderate	3.Minor	2.Moderate	4.None	4.None	4.None	4.None	"37.0866740230646,42.425059719154"	0	0	1	0	0	0	0	0	No	Yes	No	b. 50-99	 Mix 	Cluster 2	4.Low	42.42505972	37.08667402
’Ê—Ì«	»€·ÊÃ	reach	Dahuk	Sumel	1414055305271.jpg	town	Dahuk	Sumel	7507847243	e. 8-10	13	26	40	30	20	116	4.None	4.None	4.None	2.Moderate	2.Moderate	4.None	4.None	4.None	"37.003213137191,42.4851805874769"	0	0	0	1	0	0	0	0	No	Yes	No	c. 100-249	 Concrete 	Cluster 2	4.Low	42.48518059	37.00321314
œÌ—»Ê‰	»«Ãœﬂ‰œ«?	reach	Dahuk	Zakho	1414064685746.jpg	town	Dahuk	Zakho	7503171488	e. 8-10	7	20	13	5	15	53	2.Moderate	2.Moderate	3.Minor	2.Moderate	4.None	4.None	4.None	4.None	"37.0862378446841,42.4254253192489"	0	0	0	0	0	1	0	0	No	Yes	No	b. 50-99	 Shop 	Cluster 2	4.Low	42.42542532	37.08623784
œÌ—»Ê‰	»«Ãœﬂ‰œ«·«	reach	Dahuk	Zakho	1414054458418.jpg	town	Dahuk	Zakho	7507868495	5-Apr	8	9	9	6	11	35	2.Moderate	2.Moderate	2.Moderate	3.Minor	4.None	4.None	4.None	4.None	"37.08217502397,42.4299409489097"	0	0	1	0	0	0	0	0	No	Yes	No	a. 0-49	 Mix 	Cluster 2	4.Low	42.42994095	37.08217502
’Ê—Ì«	»€·ÊÃ	reach	Dahuk	Sumel	1414055881324.jpg	town	Dahuk	Sumel	7815517530	d. 6-7	7	18	9	1	10	38	4.None	4.None	4.None	4.None	4.None	4.None	4.None	4.None	"37.0028632912272,42.4855341798329"	0	0	0	1	0	0	0	0	No	Yes	No	a. 0-49	 Concrete 	Cluster 1	5.None	42.48553418	37.00286329
»Ì‘«»Ì—	œÌ—»Ê‰	reach	Dahuk	Zakho	1414065737618.jpg	town	Dahuk	Zakho	7801198131	d. 6-7	6	11	7	5	9	32	4.None	2.Moderate	4.None	4.None	4.None	4.None	4.None	4.None	"37.0782855576432,42.3916891266093"	0	0	0	1	0	0	0	0	No	Yes	No	a. 0-49	 Concrete 	Cluster 1	5.None	42.39168913	37.07828556
’Ê—Ì«	»€·ÊÃ	reach	Dahuk	Sumel	1414056422192.jpg	town	Dahuk	Sumel	7507052487	d. 6-7	12	23	32	21	6	82	4.None	4.None	1.Major	2.Moderate	3.Minor	4.None	4.None	4.None	"37.002405091656,42.4836920147518"	0	0	0	1	0	0	0	0	No	Yes	No	b. 50-99	 Concrete 	Cluster 2	4.Low	42.48369201	37.00240509
œÂ —ﬂ«—	ÂÌ“«ÊÂ	reach	Dahuk	Zakho	1413282663941.jpg	city_suburb	Dahuk	Zakho	7501303794	d. 6-7	5	6	8	10	9	33	4.None	4.None	4.None	4.None	4.None	4.None	4.None	4.None	"37.1920456366799,42.8162001006644"	0	0	0	0	0	1	0	0	No	Yes	No	a. 0-49	 Shop 	Cluster 1	5.None	42.8162001	37.19204564
œÌ—»Ê‰	»«Ãœﬂ‰œ«·«	reach	Dahuk	Zakho	1414055207358.jpg	town	Dahuk	Zakho	7507272621	e. 8-10	9	16	13	26	21	76	2.Moderate	2.Moderate	2.Moderate	3.Minor	4.None	4.None	4.None	4.None	"37.0826682028156,42.4293187039384"	0	0	1	0	0	0	0	0	No	Yes	No	b. 50-99	 Mix 	Cluster 2	4.Low	42.4293187	37.0826682
»Ì‘«»Ì—	œÌ—»Ê‰	reach	Dahuk	Zakho	1414066384824.jpg	town	Dahuk	Zakho	7507099264	e. 8-10	6	10	12	9	11	42	4.None	2.Moderate	3.Minor	3.Minor	4.None	4.None	4.None	4.None	"37.0769926642609,42.3783867825869"	0	0	0	1	0	0	0	0	No	Yes	No	a. 0-49	 Concrete 	Cluster 1	4.Low	42.37838678	37.07699266
’Ê—Ì«	»€·ÊÃ	reach	Dahuk	Sumel	1414056952122.jpg	town	Dahuk	Sumel	7507206323	e. 8-10	7	13	12	14	18	57	3.Minor	2.Moderate	4.None	2.Moderate	2.Moderate	4.None	4.None	4.None	"37.0030615720451,42.4834141328244"	0	0	0	1	0	0	0	0	No	Yes	No	b. 50-99	 Concrete 	Cluster 2	3.Medium	42.48341413	37.00306157
’Ê—Ì«	»€·ÊÃ	reach	Dahuk	Sumel	1414057585969.jpg	town	Dahuk	Sumel	7501911558	f. >10	7	12	9	30	40	91	3.Minor	3.Minor	3.Minor	2.Moderate	2.Moderate	4.None	4.None	4.None	"37.0027774340276,42.4833443915361"	0	0	0	1	0	0	0	0	No	Yes	No	b. 50-99	 Concrete 	Cluster 2	3.Medium	42.48334439	37.00277743
»Ì‘«»Ì—	œÌ—»Ê‰	reach	Dahuk	Zakho	1414067054310.jpg	town	Dahuk	Zakho	7507917727	d. 6-7	18	35	30	15	20	100	4.None	2.Moderate	2.Moderate	1.Major	1.Major	1.Major	4.None	4.None	"37.0748352148519,42.3804079560026"	0	0	0	1	0	0	0	0	No	Yes	No	c. 100-249	 Concrete 	Cluster 2	2.High	42.38040796	37.07483521
„œ—”… »Ì‘«»Ì— «·ﬁœÌ„…	œÌ—»Ê‰	reach	Dahuk	Zakho	1414067429372.jpg	town	Dahuk	Zakho	7507856911	e. 8-10	15	20	30	25	30	105	4.None	2.Moderate	4.None	1.Major	1.Major	1.Major	4.None	4.None	"37.0753465559165,42.3787652809467"	0	0	0	1	0	0	0	0	No	Yes	No	c. 100-249	 Concrete 	Cluster 2	2.High	42.37876528	37.07534656
’Ê—Ì«	»€·ÊÃ	reach	Dahuk	Sumel	1414057956820.jpg	town	Dahuk	Sumel	7507202754	e. 8-10	12	30	27	20	35	112	3.Minor	3.Minor	2.Moderate	1.Major	1.Major	4.None	4.None	4.None	"37.0025420688055,42.4830879244671"	0	1	0	1	0	0	0	0	Yes	Yes	No	c. 100-249	 Mud Concrete 	Cluster 2	2.High	42.48308792	37.00254207
œÌ—»Ê‰	»«Ãœﬂ‰œ«?	reach	Dahuk	Zakho	1414056651345.jpg	town	Dahuk	Zakho	7507783447	d. 6-7	63	82	108	73	75	338	2.Moderate	2.Moderate	4.None	2.Moderate	4.None	4.None	4.None	4.None	"37.0839944849121,42.4301915028963"	0	0	1	0	0	0	0	0	No	Yes	No	d. 250-499	 Tent Mix 	Cluster 2	4.Low	42.4301915	37.08399448
’Ê—Ì«	»€·ÊÃ	reach	Dahuk	Sumel	1414058350488.jpg	town	Dahuk	Sumel	7503135431	e. 8-10	5	7	10	8	15	40	3.Minor	3.Minor	2.Moderate	2.Moderate	1.Major	4.None	4.None	4.None	"37.002007532052,42.484406742848"	0	0	0	1	0	0	0	0	No	Yes	No	a. 0-49	 Concrete 	Cluster 2	2.High	42.48440674	37.00200753
œÌ—»Ê‰	»«Ãœﬂ‰œ«·«	reach	Dahuk	Zakho	1414057080557.jpg	town	Dahuk	Zakho	7501951709	e. 8-10	8	15	14	15	20	64	2.Moderate	2.Moderate	4.None	2.Moderate	4.None	4.None	4.None	4.None	"37.0856151826946,42.4322931463278"	0	0	1	0	0	0	0	0	No	Yes	No	b. 50-99	 Mix 	Cluster 2	4.Low	42.43229315	37.08561518
ﬂ—ÌÌ ”‰œÌ	œ—ﬂ«—	reach	Dahuk	Zakho	1413279674557.jpg	city_suburb	Dahuk	Zakho	7507737154	d. 6-7	6	7	6	14	9	36	4.None	4.None	3.Minor	2.Moderate	4.None	4.None	4.None	4.None	"37.1808031376949,42.7858442568596"	0	0	0	0	0	0	0	1	No	No	Yes	a. 0-49	Unfinished 	Cluster 1	5.None	42.78584426	37.18080314
’Ê—Ì«	»€·ÊÃ	reach	Dahuk	Sumel	1414058823976.jpg	town	Dahuk	Sumel	7503040206	e. 8-10	5	8	18	10	8	44	3.Minor	2.Moderate	4.None	2.Moderate	3.Minor	3.Minor	4.None	4.None	"37.002274342138,42.4853737012357"	0	0	0	1	0	0	0	0	No	Yes	No	a. 0-49	 Concrete 	Cluster 1	2.High	42.4853737	37.00227434
œÌ—»Ê‰	»«Ãœﬂ‰œ«?	reach	Dahuk	Zakho	1414057391751.jpg	town	Dahuk	Zakho	7507868874	5-Apr	6	5	6	7	5	23	2.Moderate	2.Moderate	3.Minor	2.Moderate	4.None	4.None	4.None	4.None	"37.0860008532585,42.4326037328719"	0	0	1	0	0	0	0	0	No	Yes	No	a. 0-49	 Mix 	Cluster 2	4.Low	42.43260373	37.08600085
»Ì»“‰Ì	«› “—Ìﬂ	reach	Dahuk	Sumel	1414060687355.jpg	town	Dahuk	Sumel	7507764804	e. 8-10	7	20	13	20	8	61	1.Major	1.Major	1.Major	1.Major	2.Moderate	4.None	4.None	4.None	"37.0250812291696,42.4916442694897"	0	0	0	0	0	0	0	1	No	No	Yes	b. 50-99	Unfinished 	Cluster 2	2.High	42.49164427	37.02508123
»Ì»“‰Ì	«› “—Ìﬂ	reach	Dahuk	Sumel	1414061171050.jpg	town	Dahuk	Sumel	7501087286	e. 8-10	9	14	20	30	14	78	4.None	4.None	1.Major	1.Major	2.Moderate	4.None	4.None	4.None	"37.0271058407725,42.4912280675829"	0	0	0	1	0	0	0	0	No	Yes	No	b. 50-99	 Concrete 	Cluster 2	4.Low	42.49122807	37.02710584
œÌ—»Ê‰	»«Ãœﬂ‰œ«?	reach	Dahuk	Zakho	1414058125473.jpg	town	Dahuk	Zakho	7507792964	e. 8-10	7	12	15	18	22	67	2.Moderate	2.Moderate	3.Minor	2.Moderate	4.None	4.None	4.None	4.None	"37.0885458672524,42.432976546794"	0	1	0	0	0	0	0	0	Yes	No	No	b. 50-99	 Tent Mud 	Cluster 2	4.Low	42.43297655	37.08854587
»Ì»“‰Ì	«› “—Êﬂ	reach	Dahuk	Sumel	1414061716060.jpg	town	Dahuk	Sumel	7507970557	d. 6-7	10	19	12	12	10	53	3.Minor	3.Minor	3.Minor	1.Major	2.Moderate	4.None	4.None	4.None	"37.0259813834489,42.4886560516236"	1	0	1	0	1	0	0	0	Yes	Yes	No	b. 50-99	 Improvised Mix 	Cluster 2	2.High	42.48865605	37.02598138
œÌ—»Ê‰	»«Ãœﬂ‰œ«?	reach	Dahuk	Zakho	1414058904557.jpg	town	Dahuk	Zakho	7504229725	d. 6-7	9	17	11	15	19	62	2.Moderate	2.Moderate	2.Moderate	1.Major	4.None	4.None	4.None	4.None	"37.0885268670926,42.4340277859445"	0	0	0	0	0	0	0	1	No	No	Yes	b. 50-99	Unfinished Tent 	Cluster 2	3.Medium	42.43402779	37.08852687
»Ì»“‰Ì	«› “—Êﬂ	reach	Dahuk	Sumel	1414062199636.jpg	town	Dahuk	Sumel	7508488164	5-Apr	8	13	9	8	5	35	3.Minor	3.Minor	2.Moderate	1.Major	3.Minor	4.None	4.None	4.None	"37.0259375854243,42.4887340670451"	0	1	0	0	0	0	0	1	Yes	No	Yes	a. 0-49	Unfinished Mud 	Cluster 1	2.High	42.48873407	37.02593759
»Ì»“‰Ì	«› “—Êﬂ	reach	Dahuk	Sumel	1414062647611.jpg	town	Dahuk	Sumel	7507850666	d. 6-7	5	6	5	12	3	26	4.None	4.None	4.None	2.Moderate	2.Moderate	4.None	4.None	4.None	"37.0265186466525,42.4896232949561"	0	0	0	1	0	0	0	0	No	Yes	No	a. 0-49	 Tent Concrete 	Cluster 2	4.Low	42.48962329	37.02651865
»Ì»“‰Ì	«› “—Êﬂ	reach	Dahuk	Sumel	1414064676720.jpg	town	Dahuk	Sumel	7507061653	d. 6-7	5	10	8	7	5	30	4.None	4.None	4.None	1.Major	2.Moderate	4.None	4.None	4.None	"37.0251654780956,42.4897377048368"	0	1	1	0	0	0	0	0	Yes	Yes	No	a. 0-49	 Mud Mix 	Cluster 2	4.Low	42.4897377	37.02516548
»‰«Ì… ⁄œ‰«‰	»«” ﬂÌ	frc	Dahuk	Sumel	1413270236852.jpg	town	Dahuk	Sumel	7700513269	5-Apr	8	8	6	6	13	33	3.Minor	4.None	3.Minor	2.Moderate	3.Minor	4.None	4.None	4.None	"36.9576560778932,42.7302766298499"	0	0	0	0	0	0	0	1	No	No	Yes	a. 0-49	Unfinished 	Cluster 1	3.Medium	42.73027663	36.95765608
»Ì»“‰Ì	«› “—Êﬂ	reach	Dahuk	Sumel	1414065290656.jpg	town	Dahuk	Sumel	7507100718	5-Apr	6	6	6	8	3	23	2.Moderate	2.Moderate	2.Moderate	1.Major	1.Major	4.None	4.None	4.None	"37.0244033257991,42.4900540636069"	0	0	1	0	0	0	0	0	No	Yes	No	a. 0-49	 Mix 	Cluster 2	2.High	42.49005406	37.02440333
»«‘ﬁ«· «€«	»«‘ﬁ«·	reach	Ninewa	Akre	1414059520828.jpg	town	Ninewa	Akre	7510397654	d. 6-7	6	8	7	14	12	41	4.None	4.None	4.None	2.Moderate	4.None	4.None	4.None	4.None	"36.737037805642,43.9281903332291"	0	0	0	0	0	0	0	1	No	No	Yes	a. 0-49	Unfinished 	Cluster 1	5.None	43.92819033	36.73703781
»Ì»“‰Ì	«› “—Êﬂ	reach	Dahuk	Sumel	1414065897975.jpg	town	Dahuk	Sumel	7508828675	5-Apr	7	8	7	7	8	30	3.Minor	3.Minor	2.Moderate	1.Major	1.Major	4.None	4.None	4.None	"37.0216330133055,42.4889902863788"	0	0	1	0	0	0	0	0	No	Yes	No	a. 0-49	 Mix 	Cluster 2	2.High	42.48899029	37.02163301
—Ê›Ì«	‘«—⁄ ﬁ·« 	reach	Ninewa	Akre	1414066604147.jpg	city_suburb	Ninewa	Akre	7502081301	5-Apr	5	6	8	6	3	23	4.None	4.None	4.None	1.Major	2.Moderate	4.None	4.None	4.None	"36.6284362608008,43.7023008406242"	0	0	0	0	0	1	0	0	No	Yes	No	a. 0-49	 Shop 	Cluster 2	4.Low	43.70230084	36.62843626
»«‘ﬁ«· «€«	»«‘ﬁ«·	reach	Ninewa	Akre	1414058155647.jpg	town	Ninewa	Akre	7507687376	d. 6-7	7	9	7	11	9	36	4.None	4.None	4.None	2.Moderate	4.None	4.None	4.None	4.None	"36.740290949244,43.9237406509518"	0	0	0	0	0	0	0	1	No	No	Yes	a. 0-49	Unfinished 	Cluster 1	5.None	43.92374065	36.74029095
»Ì»“‰Ì	«› “—Êﬂ	reach	Dahuk	Sumel	1414066244864.jpg	town	Dahuk	Sumel	7507847680	e. 8-10	10	12	18	30	25	85	3.Minor	3.Minor	1.Major	2.Moderate	2.Moderate	4.None	4.None	4.None	"37.0232515853779,42.4903646726984"	0	0	1	0	0	0	0	1	No	Yes	Yes	b. 50-99	Unfinished Mix 	Cluster 2	3.Medium	42.49036467	37.02325159
—Ê›Ì«	‘«—⁄ ﬁ·« 	reach	Ninewa	Akre	1414067209847.jpg	city_suburb	Ninewa	Akre	7507214200	5-Apr	9	11	9	7	8	35	4.None	4.None	4.None	1.Major	2.Moderate	4.None	4.None	4.None	"36.6259180478203,43.7051233363324"	0	0	0	0	0	1	0	0	No	Yes	No	a. 0-49	 Shop 	Cluster 2	4.Low	43.70512334	36.62591805
»Ì»“‰Ì	«› “—Êﬂ	reach	Dahuk	Sumel	1414066821246.jpg	town	Dahuk	Sumel	7507768791	d. 6-7	7	7	7	15	17	46	3.Minor	3.Minor	2.Moderate	2.Moderate	1.Major	4.None	4.None	4.None	"37.0223000645662,42.4911876024417"	0	0	1	0	0	0	0	0	No	Yes	No	a. 0-49	 Mix 	Cluster 2	2.High	42.4911876	37.02230006
Ã«„⁄ »‘«— «€«	—Ê›Ì«	reach	Ninewa	Akre	1414066936836.jpg	town	Ninewa	Akre	7813303969	e. 8-10	40	60	80	80	70	290	4.None	4.None	4.None	2.Moderate	2.Moderate	4.None	4.None	4.None	"36.6170899351388,43.7028585645171"	0	0	1	0	0	0	0	0	No	Yes	No	d. 250-499	 Mix 	Cluster 2	4.Low	43.70285856	36.61708994
999	‰«ÕÌ… »ÃÌ·	reach	Ninewa	Akre	1414059856126.jpg	city_suburb	Ninewa	Akre	7505487031	d. 6-7	6	10	10	8	6	34	4.None	4.None	4.None	2.Moderate	3.Minor	4.None	4.None	4.None	"36.7252932806476,44.0102331098361"	0	0	0	0	0	0	0	1	No	No	Yes	a. 0-49	Unfinished 	Cluster 1	4.Low	44.01023311	36.72529328
999	„—Ì‰«	frc	Dahuk	Sumel	1413272233534.jpg	town	Dahuk	Sumel	7507869260	d. 6-7	6	7	6	9	11	33	4.None	4.None	4.None	2.Moderate	3.Minor	4.None	4.None	4.None	"36.9133602762459,42.7843974447895"	0	1	0	0	0	0	0	0	Yes	No	No	a. 0-49	 Mud 	Cluster 1	4.Low	42.78439744	36.91336028
„‘›Ï ‘«—«›Ê‰« «·ﬁœÌ„	ﬁ—Ì… ‘—«›Ê‰	reach	Ninewa	Akre	1414062643205.jpg	town	Ninewa	Akre	7705649058	5-Apr	7	8	11	6	8	33	3.Minor	2.Moderate	4.None	4.None	4.None	4.None	4.None	4.None	"36.6527234687137,44.1789168960183"	0	0	1	0	0	0	0	0	No	Yes	No	a. 0-49	 Mix 	Cluster 1	4.Low	44.1789169	36.65272347
Ã«„⁄ —Ê›Ì«	—Ê›Ì«	reach	Ninewa	Akre	1414067247932.jpg	city_suburb	Ninewa	Akre	7701634527	d. 6-7	20	40	50	18	20	128	2.Moderate	4.None	4.None	4.None	4.None	4.None	4.None	4.None	"36.6177180625046,43.7024985988594"	0	0	1	0	0	0	0	0	No	Yes	No	c. 100-249	 Mix 	Cluster 2	5.None	43.7024986	36.61771806
··«	«««	frc	Dahuk	Dahuk	1414069736312.jpg	city_suburb	Dahuk	Dahuk	99	3-Jan	8	2	8	2	2	14	2.Moderate	3.Minor	4.None	3.Minor	2.Moderate	2.Moderate	3.Minor	3.Minor	"36.8695014,42.9644177"	0	0	0	0	0	0	0	0	No	No	No	a. 0-49	 Tent 	Cluster 3	2.High	42.9644177	36.8695014
ﬁ«œ‘	ﬁ«œ‘	reach	Dahuk	Amedi	1414223205227.jpg	town	Dahuk	Amedi	7504177009	d. 6-7	19	30	60	20	20	130	3.Minor	3.Minor	3.Minor	4.None	4.None	4.None	4.None	4.None	"37.0996917994541,43.3962104188853"	0	0	0	0	0	0	0	1	No	No	Yes	c. 100-249	Unfinished 	Cluster 1	4.Low	43.39621042	37.0996918
ﬁ«œ‘	ﬁ«œ‘	reach	Dahuk	Amedi	1414224101249.jpg	town	Dahuk	Amedi	7510239939	3-Jan	19	16	10	15	1	42	3.Minor	3.Minor	3.Minor	3.Minor	4.None	4.None	4.None	4.None	"37.098815010067,43.3959720973112"	0	0	0	0	0	0	0	1	No	No	Yes	a. 0-49	Unfinished 	Cluster 1	3.Medium	43.3959721	37.09881501
ﬁ«œ‘	ﬁ«œ‘	reach	Dahuk	Amedi	1414224505823.jpg	town	Dahuk	Amedi	7503167977	e. 8-10	6	9	9	14	10	42	3.Minor	3.Minor	3.Minor	3.Minor	4.None	4.None	4.None	4.None	"37.0984611364141,43.3964933561621"	0	0	0	0	0	0	0	1	No	No	Yes	a. 0-49	Unfinished 	Cluster 1	3.Medium	43.39649336	37.09846114
999	ﬁ—Ì… ·Ì‰«›« «·ÃœÌœ…	reach	Dahuk	Dahuk	1414219982733.jpg	isolated	Dahuk	Dahuk	7507287835	d. 6-7	5	6	7	12	7	32	4.None	4.None	4.None	1.Major	4.None	4.None	4.None	4.None	"36.9345554563411,42.9646241606166"	0	0	0	0	0	0	0	1	No	No	Yes	a. 0-49	Unfinished 	Cluster 1	4.Low	42.96462416	36.93455546
